product_id,product_name,predicted_category,predicted_sub_category,category_confidence,sub_category_confidence,category_source,sub_category_source,needs_review
16940110,"Budweiser Select Light Beer, 30 Pack 12 fl. oz. Aluminum Cans, 4.3% ABV, Domestic Lager",Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
15716428,"Budweiser Select Light Beer, 6 Pack 12 fl. oz. Glass Bottles, 4.3% ABV, Domestic Lager",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
237034128-3,Budweiser Select Retro Box-24-12oz Btls,Beer,Classic Lager,1.0,0.2927,dataset,fallback,NO
970307995,Budweiser Supreme In Cans - 12-12 FZ,Beer,Classic Lager,1.0,0.2449,dataset,fallback,NO
344262126-2,Budweiser Supreme-6pk-12oz Btls,Beer,Classic Lager,1.0,0.2632,dataset,fallback,NO
29151264-3,Budweiser-24-16oz AlmBtls,Hard Beverage,Hard Seltzers,1.0,0.2941,dataset,fallback,NO
2977accc-3792-59d9-9085-1833b1018802,Busch American Lager Beer (25 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
95152,"Busch American Lager Beer 12 Pack, 12 Fl Oz Cans 12 fl oz",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
100421,"Busch American Lager Beer 30 Pack, 12 Fl Oz Cans 12 fl oz",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
32122-2,Busch American Lager Beer-12pk-12oz Cans,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
32119-3,Busch American Lager Beer-18-12oz Cans,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
32123-3,Busch American Lager Beer-24-12oz Cans,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
32124-3,Busch American Lager Beer-30-12oz Cans,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
2b3bb77d-39cd-5448-9dee-761ec5c56fd6,Busch Beer (12 x 12 fl oz),Beer,Light Lager,1.0,0.2,dataset,fallback,NO
30953732792,Busch Beer Cans,Beer,Classic Lager,1.0,0.3478,dataset,fallback,NO
1366212,Busch Beer Cans 18 x 12 fl oz,Beer,Classic Lager,1.0,0.3478,dataset,fallback,NO
45030,"Busch Beer, 30 Pack Beer, 12 Fl Oz Cans 12 fl oz",Beer,Classic Lager,1.0,0.32,dataset,fallback,NO
19943122-2,Busch Ice American Lager Beer-12pk-12oz Cans,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
76782,"Busch Light American Lager Beer, 6 pack 16 oz",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
30953732793,Busch Premium Beer Cans,Beer,Classic Lager,1.0,0.3478,dataset,fallback,NO
1c408494-c210-5ab5-9762-a13ecb519fe9,Carlsberg Danish Pilsner Beer (1.8 fl oz),Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
07095e7e-a493-5d5c-b6cd-a96d654350a5,Carlsberg Danish Pilsner Beer (6 x 11.2 fl oz),Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
d65fe929-5471-5848-bb8b-38ececa099ea,Carlsberg Elephant Strong (4 x 16 fl oz),Hard Beverage,Flavored Hard Beverages,1.0,0.3846,dataset,fallback,NO
96490996-878a-58d9-b678-8559daeb7666,Carlsberg Elephant Strong Beer (11.2 fl oz),Beer,Light Lager,1.0,0.3256,dataset,fallback,NO
89161-2,Carlsberg Elephant-4pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3673,dataset,fallback,NO
89811-2,Carlsberg Elephant-6pk-11oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3673,dataset,fallback,NO
9f94f7ed-5501-5e27-aef2-4423493a1c8d,Carlsberg Premium Danish Pilsner Beer (4 x 16.9 fl oz),Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
87901-3,Carlsberg-1/2 Keg,Hard Beverage,Hard Seltzers,1.0,0.4,dataset,fallback,NO
87161-2,Carlsberg-12pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.35,dataset,fallback,NO
87162-2,Carlsberg-4pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.35,batch_cache,fallback,YES
87811-2,Carlsberg-6pk-11oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.35,dataset,fallback,NO
27465104,Chelada Budweiser Original American Chelada Beer 25 fl oz 1 Aluminum Can 5% ABV,Beer,Light Lager,1.0,0.2353,dataset,fallback,NO
184942608,"Cisco Brewers Whale's Tale Pale Ale Craft Beer, 12 Pack, 12 fl. oz. Cans, 5.6% ABV",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
337221122-2,Cisco Cold Wave-12pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3043,dataset,fallback,NO
343229161-2,Cisco Downhill Shredski-4pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3333,dataset,fallback,NO
347959122-2,Cisco Forever New England-12pk-12oz Cans,Beer,Classic Lager,1.0,0.4348,dataset,fallback,NO
347958161-2,Cisco Forever New England-4pk-16oz Cans,Beer,Classic Lager,1.0,0.4348,batch_cache,fallback,YES
110999122-2,Cisco Grey Lady-12pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3913,dataset,fallback,NO
2126218279-2,Cisco Grey Lady-4pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3913,dataset,fallback,NO
110999126-2,Cisco Grey Lady-6pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3913,dataset,fallback,NO
204207122-2,Cisco Gripah Grapefruit IPA-12pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
204206161-2,Cisco Gripah Grapefruit IPA-4pk-16oz Cans,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
116047122-2,Cisco Pumple Drumkin Ale-12pk-12oz Cans,Beer,Classic Lager,1.0,0.4,dataset,fallback,NO
234700122-2,Cisco Summer Rays Golden Ale-12pk-12oz Cans,Beer,Classic Lager,1.0,0.4545,dataset,fallback,NO
234699126-2,Cisco Summer Rays Golden Ale-6pk-12oz Btls,Beer,Classic Lager,1.0,0.4091,dataset,fallback,NO
344101122-2,Cisco Summer Variety Pack-12pk-12oz Cans,Beer,Variety Packs,1.0,0.92,dataset,keyword,NO
237065122-2,Cisco Wandering Haze-12pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3137,dataset,fallback,NO
237064161-2,Cisco Wandering Haze-4pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3137,batch_cache,fallback,YES
110997901-3,Cisco Whales Tale Pale Ale-1/2 Keg,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
110997903-3,Cisco Whales Tale Pale Ale-1/6 Keg,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
110997122-2,Cisco Whales Tale Pale Ale-12pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
110997161-2,Cisco Whales Tale Pale Ale-4pk-16oz Cans,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
110997126-2,Cisco Whales Tale Pale Ale-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
386750d0-74ef-5f97-bfc6-3bf23a0b5a42,Coors Banquet Lager Beer (30 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
a3fffccb-afce-59cc-b314-98387cc0eaf9,Coors Golden Banquet Lager Beer (6 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
970508404,Coors Light 25 Oz - 25 FZ,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
4330097099,Coors Light 6 Pack 12 Can,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
0007199030103,Coors Light Aluminum Can Beer,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
868fba98-be95-51d0-b0a7-d4ac384a8fca,Coors Light American Lager Beer (12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
02c5c57f-ac78-52b8-a066-bbf9d775fa61,Coors Light American Lager Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
b5d67e3d-a28e-57e3-94f0-a0af5b9a4315,Coors Light American Lager Beer (24 fl oz),Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
8de5e95d-f8d3-5499-98d5-8894e46824ff,Coors Light American Lager Beer (36 x 12 oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
9238948595,Coors Light American Lager Beer Bottles,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
4310502218,Coors Light American Lager Beer Can,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
9210307727,Coors Light American Lager Beer Cans,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
4310502197,Coors Light American Lager Beer Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
4663562304,Coors Light American Lager Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
4702808958,Coors Light American Lager Bottles,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
4330097084,Coors Light American Lager Cans,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
9207773547,Coors Light American Lager Cans,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0007199030065,Coors Light American Light Lager Beer Single Can,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
193375,Coors Light American Light Lager Beer Single Can 24 fl oz,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
4330077060,Coors Light American Light Lager Can (12 oz x 18 ct),Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3c008207-a655-55cf-aa52-47c5ae93cd1b,Coors Light American Style Lager Beer (9 x 16 fl oz),Beer,Light Lager,1.0,0.92,dataset,keyword,NO
9253989007,Coors Light American Style Lager Cans,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
289010314,Coors Light American Style Light Lager Beer 4.2% ABV Bottles - 12-12 Fl. Oz.,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
189011048,Coors Light American Style Light Lager Beer 4.2% ABV Bottles - 20-12 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960165525,Coors Light American Style Light Lager Beer 4.2% ABV Cans - 12-16 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960213573,Coors Light American Style Light Lager Beer 4.2% ABV Cans - 18-16 Fl. Oz.,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
960213575,Coors Light American Style Light Lager Beer 4.2% ABV Cans - 24-16 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
189010869,Coors Light American Style Light Lager Beer 4.2% ABV Cans - 30-12 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199030078,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
0007199030017,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199031600,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
34637087,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199009528,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199030069,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199032000,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199030005,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199030104,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199000048,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199009527,Coors Light American-style Light Lager Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3094419,Coors Light American-style Light Lager Beer 12 fl oz,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
100429,Coors Light American-style Light Lager Beer 12 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
16714610,Coors Light American-style Light Lager Beer 12 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
49084292,Coors Light American-style Light Lager Beer 12 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
16774198,Coors Light American-style Light Lager Beer 12 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
100298,Coors Light American-style Light Lager Beer 12 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
45026,Coors Light American-style Light Lager Beer 16 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
210504,Coors Light American-style Light Lager Beer 16 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
380,Coors Light American-style Light Lager Beer 16 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0007199030079,Coors Light American-style Light Lager Beer 24 bottles / 12 fl oz,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
0007199030030,Coors Light American-style Light Lager Beer 30 cans / 12 fl oz,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
16930405,Coors Light American-style Light Lager Beer 6 Pack,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
970492780,Coors Light Beer 1/2 Barrel Keg - 15.5 Gallon,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
960213572,Coors Light Beer American Style Light Lager 4.2% ABV Bottle - 40 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
289011849,Coors Light Beer American Style Light Lager 4.2% ABV Bottles - 24-12 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960564757,Coors Light Beer American Style Light Lager 4.2% ABV Bottles - 24-16 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960510001,Coors Light Beer American Style Light Lager 4.2% ABV Bottles - 6-7 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960292927,Coors Light Beer American Style Light Lager 4.2% ABV Cans - 12-8 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960051546,Coors Light Beer American Style Light Lager 4.2% ABV Cans - 20-12 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960043490,Coors Light Beer American Style Light Lager 4.2% ABV Cans - 3-24 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960023832,Coors Light Beer American Style Light Lager 4.2% ABV Cans - 36-12 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960183199,Coors Light Beer American Style Light Lager 4.2% ABV Cans - 4-16 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
289010490,Coors Light Beer American Style Light Lager 4.2% ABV Cans - 6-12 Fl. Oz.,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
970492823,Coors Light Beer Keg - 7.75 Gallon,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
e10e05f2-d2c5-5455-b305-5b13ff9f267e,Coors Light Born in the Rockies Beer (18 x 12 fl oz),Beer,Light Lager,1.0,0.92,dataset,keyword,NO
838b21e7-00e5-5dca-b6fc-ba71b80b9012,Coors Light Cold As the Rockies Lager Beer (6 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
58581f82-ab6c-5166-9fe2-004660365eb2,Coors Light Cold Beer (15 x 16 fl oz),Beer,Light Lager,1.0,0.92,dataset,keyword,NO
dc1857f1-ec52-5f4d-9524-b1acd2d1db57,Coors Light Domestic Cold Lager Beer (24 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
0126cc9c-3aeb-5e1d-8b71-87b0ab7de7aa,Coors Light Domestic Lager Beer (30 x 0.4 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
970119534,Coors Light In Bottles - 12-12 FZ,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
15488901-3,Coors Light Keg-1/2 Keg,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
2a53dbc0-20b1-5112-bc2f-be9d30ae3d1d,Coors Light Lager Beer (12 oz),Beer,Light Lager,1.0,0.92,dataset,keyword,NO
fb67c629-7027-5f62-ae0b-b830a4642559,Coors Light Lager Beer (12 x 16 fl oz),Beer,Light Lager,1.0,0.92,dataset,keyword,NO
71adcf25-26ca-51f3-ae8a-ee3a3e500401,Coors Light Lager Beer (6 x 16 fl oz),Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
960510004,Coors Light Lager Beer Cans 4.2% ABV - 24-8 Fl. Oz.,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
22089954,"Coors Light Lager Beer, 3 Pack, 24 fl oz Cans",Beer,Light Lager,1.0,0.92,dataset,keyword,NO
236684128-3,Coors Light Retro Box-24-12oz Btls,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283901-3,Coors Light-1/2 Keg,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283900-3,Coors Light-1/4 Keg,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283115-2,Coors Light-12pk-10oz Cans,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283127-2,Coors Light-12pk-12oz Btls,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283122-2,Coors Light-12pk-12oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283161-2,Coors Light-12pk-16oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283082-2,Coors Light-12pk-8oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283151-3,Coors Light-15-16oz AlmBtls,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283131-2,Coors Light-15pk-12oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283135-3,Coors Light-18-12oz Btls,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283119-3,Coors Light-18-12oz Cans,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283916-3,Coors Light-18-16oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
SKU 3283136-3,Coors Light-20-12oz Btls,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283136-3,Coors Light-20-12oz Btls,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283120-3,Coors Light-20-12oz Cans,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
328389-3,Coors Light-24-10oz Can,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283128-3,Coors Light-24-12oz Btls,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283123-3,Coors Light-24-12oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
112523165-3,Coors Light-24-16oz AlmBtls,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283164-3,Coors Light-24-16oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283084-3,Coors Light-24-8oz Cans,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
SKU 3283230-1,Coors Light-24oz Can,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283230-1,Coors Light-24oz Can,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283124-3,Coors Light-30-12oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283125-3,Coors Light-36-12oz Cans,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283162-2,Coors Light-4pk-16oz Cans,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283126-2,Coors Light-6pk-12oz Btls,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283121-2,Coors Light-6pk-12oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283163-2,Coors Light-6pk-16oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283076-2,Coors Light-6pk-7oz Btls,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283087-2,Coors Light-6pk-8oz Cans,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
3283904-2,Coors Light-8pk-16oz Cans,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
3283820-2,Coors Light-9pk-16oz AlmBtls,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
1138148215,Corona,Beer,Craft Beer,1.0,0.5455,dataset,fallback,NO
344262141,Corona,Beer,Craft Beer,1.0,0.5455,batch_cache,fallback,YES
624707218,Corona,Beer,Craft Beer,1.0,0.5455,batch_cache,fallback,YES
1147988316,Corona,Beer,Craft Beer,1.0,0.5455,batch_cache,fallback,YES
1052764499,Corona 5 ft. round,Hard Beverage,Ready to Drink,1.0,0.375,dataset,fallback,NO
5142055387,Corona Beer Bottle Bluetooth Beer Bottle Speaker Bluetooth Bottle Speaker Portable Speaker Portable Travel,Beer,Classic Lager,1.0,0.2333,dataset,fallback,NO
408210463,Corona Bluetooth Bottle Speaker,Hard Beverage,Flavored Hard Beverages,1.0,0.3333,dataset,fallback,NO
766711108,Corona Bluetooth Can Speaker,Hard Beverage,Hard Seltzers,1.0,0.3902,dataset,fallback,NO
24882022350,Corona Citrus Cerveza Sunbrew Import Mexican Beer Can,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2593,dataset,fallback,NO
23862003303,Corona Citrus Sunbrew Cerveza Mexican Lager Longneck Bottles,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2192,dataset,fallback,NO
37794280336,Corona Citrus Sunbrew Cerveza Mexican Lager Longneck Bottles,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2192,batch_cache,fallback,YES
3427099,Corona Extra Coronita Lager Mexican Beer Bottles 12 fl oz,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
0008066095408,Corona Extra Coronita Mexican Lager Import Beer,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
45052,Corona Extra Coronita Mexican Lager Import Beer 7 fl oz,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
2126218259-2,Corona Extra Coronita-12pk-8oz Cans,Beer,Variety Packs,1.0,0.381,dataset,fallback,NO
3363079-3,Corona Extra Coronita-24-7oz Btls,Beer,Variety Packs,1.0,0.3256,dataset,fallback,NO
3363076-2,Corona Extra Coronita-6pk-7oz Btls,Beer,Variety Packs,1.0,0.3333,batch_cache,fallback,YES
2126231546-2,Corona Extra Holiday Slim Can-12pk-12oz Cans,Beer,Variety Packs,1.0,0.32,dataset,fallback,NO
13500300521,Corona Extra Import Mexican Lager Bottle,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
27111901590,Corona Extra Import Mexican Lager Can,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
4754522962,Corona Extra Import Mexican Lager Can,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
14622464666,Corona Extra Import Mexican Lager Longneck Bottles,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
33803623039,Corona Extra Import Mexican Lager Longneck Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
10107216513,Corona Extra Imported Beer Cans,Beer,Classic Lager,1.0,0.4667,dataset,fallback,NO
cd77ab13-7d96-5327-ac22-a4a157b4911f,Corona Extra Imported Mexican Lager Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
38715024227,Corona Extra Imported Mexican Lager Longneck Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
189010026,Corona Extra Lager Mexican Beer 4.6% ABV Bottle - 12-12 Fl. Oz.,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
45016,Corona Extra Lager Mexican Beer Bottles - 18 x 12 fl oz,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
960037185,Corona Extra Lager Mexican Beer Can - 24 Fl. Oz.,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
970037133,Corona Extra Lager Mexican Beer Cans Multipack 4.6% ABV - 24-12 Fl. Oz.,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
13e62693-a802-514e-b15b-fa5b23bfa6d5,Corona Extra Mexican Lager Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
952a7968-04fb-5f44-ae88-00862e4a0c8b,Corona Extra Mexican Lager Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
d1c9bc2c-77d0-50c7-a289-8a4032eec9cd,Corona Extra Mexican Lager Beer (24 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
cb18c1b2-93fb-5e84-a0f0-535698ad229e,Corona Extra Mexican Lager Beer (24 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
cdb1a822-2791-5d9a-9777-205f9eedb605,Corona Extra Mexican Lager Beer (24 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
735b1001-c5c6-5e68-a35f-94b4f9d998c0,Corona Extra Mexican Lager Beer (24 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
d91241f1-969d-5ba3-b485-49076b1ac4cc,Corona Extra Mexican Lager Beer (3 x 24 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
970508916,Corona Extra Mexican Lager Beer In Cans - 4-16 FZ,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
P8066095615,"Corona Extra Mexican Lager Beer, 12 pk 12 fl oz Bottles, 4.6% ABV",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
P8066095695,"Corona Extra Mexican Lager Beer, 12 pk 12 fl oz Cans, 4.6% ABV",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
P8066095680,"Corona Extra Mexican Lager Beer, 18 pk 12 fl oz Bottles, 4.6% ABV",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
P8066095643,"Corona Extra Mexican Lager Beer, 24 fl oz Can, 4.6% ABV",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
P8066095605,"Corona Extra Mexican Lager Beer, 6 pk 12 fl oz Bottles, 4.6% ABV",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
239ea25f-4ef1-503f-80b3-07c2c10c150e,Corona Extra Mexican Lager Beers (18 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
4330077040,Corona Extra Mexican Lager Bottles,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
4330097167,Corona Extra Mexican Lager Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
4310502125,Corona Extra Mexican Lager Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
24884961636,Corona Extra Mexican Lager Can,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
0008066095695,Corona Extra Mexican Lager Import Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0008066095605,Corona Extra Mexican Lager Import Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0008066095641,Corona Extra Mexican Lager Import Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0008066095608,Corona Extra Mexican Lager Import Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0008066095643,Corona Extra Mexican Lager Import Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0008066095680,Corona Extra Mexican Lager Import Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0008066095615,Corona Extra Mexican Lager Import Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
